Time	total	bad	good
2023-06-23 04:01:00	0.5937384615384615	0.0	0.5937384615384615
2023-06-23 04:02:00	0.5994153846153847	0.0	0.5994153846153847
2023-06-23 04:03:00	0.6050923076923077	0.0	0.6050923076923077
2023-06-23 04:04:00	0.6107692307692308	0.0	0.6107692307692308
2023-06-23 04:05:00	0.6164461538461539	0.0	0.6164461538461539
2023-06-23 04:06:00	0.622123076923077	0.0	0.622123076923077
2023-06-23 04:07:00	0.6278	0.0	0.6278
2023-06-23 04:08:00	0.6334769230769232	0.0	0.6334769230769232
2023-06-23 04:09:00	0.6391538461538462	0.0	0.6391538461538462
2023-06-23 04:10:00	0.6448307692307693	0.0	0.6448307692307693
2023-06-23 04:11:00	0.6505076923076923	0.0	0.6505076923076923
2023-06-23 04:12:00	0.6561846153846155	0.0	0.6561846153846155
2023-06-23 04:13:00	0.6618615384615385	0.0	0.6618615384615385
2023-06-23 04:14:00	0.6675384615384616	0.0	0.6675384615384616
2023-06-23 04:15:00	0.6732153846153847	0.0	0.6732153846153847
2023-06-23 04:16:00	0.6788923076923077	0.0	0.6788923076923077
2023-06-23 04:17:00	0.6845692307692308	0.0	0.6845692307692308
2023-06-23 04:18:00	0.690246153846154	0.0	0.690246153846154
2023-06-23 04:19:00	0.695923076923077	0.0	0.695923076923077
2023-06-23 04:20:00	0.7016	0.0	0.7016
2023-06-23 04:21:00	0.7072769230769231	0.0	0.7072769230769231
2023-06-23 04:22:00	0.7129538461538462	0.0	0.7129538461538462
2023-06-23 04:23:00	0.7186307692307693	0.0	0.7186307692307693
2023-06-23 04:24:00	0.7243076923076923	0.0	0.7243076923076923
2023-06-23 04:25:00	0.7299846153846155	0.0	0.7299846153846155
2023-06-23 04:26:00	0.7356615384615385	0.0	0.7356615384615385
2023-06-23 04:27:00	0.7413384615384616	0.0	0.7413384615384616
2023-06-23 04:28:00	0.7470153846153846	0.0	0.7470153846153846
2023-06-23 04:29:00	0.7526923076923078	0.0	0.7526923076923078
2023-06-23 04:30:00	0.7583692307692308	0.0	0.7583692307692308
2023-06-23 04:31:00	0.7640461538461539	0.0	0.7640461538461539
2023-06-23 04:32:00	0.769723076923077	0.0	0.769723076923077
2023-06-23 04:33:00	0.7754000000000001	0.0	0.7754000000000001
2023-06-23 04:34:00	0.7810769230769231	0.0	0.7810769230769231
2023-06-23 04:35:00	0.7867538461538461	0.0	0.7867538461538461
2023-06-23 04:36:00	0.7924307692307693	0.0	0.7924307692307693
2023-06-23 04:37:00	0.7981076923076924	0.0	0.7981076923076924
2023-06-23 04:38:00	0.8037846153846154	0.0	0.8037846153846154
2023-06-23 04:39:00	0.8094615384615385	0.0	0.8094615384615385
2023-06-23 04:40:00	0.8151384615384616	0.0	0.8151384615384616
2023-06-23 04:41:00	0.8208153846153847	0.0	0.8208153846153847
2023-06-23 04:42:00	0.8264923076923077	0.0	0.8264923076923077
2023-06-23 04:43:00	0.8321692307692308	0.0	0.8321692307692308
2023-06-23 04:44:00	0.8378461538461539	0.0	0.8378461538461539
2023-06-23 04:45:00	0.843523076923077	0.0	0.843523076923077
2023-06-23 04:46:00	0.8492000000000001	0.0	0.8492000000000001
2023-06-23 04:47:00	0.8548769230769231	0.0	0.8548769230769231
2023-06-23 04:48:00	0.8605538461538462	0.0	0.8605538461538462
2023-06-23 04:49:00	0.8662307692307692	0.0	0.8662307692307692
2023-06-23 04:50:00	0.8719076923076923	0.0	0.8719076923076923
2023-06-23 04:51:00	0.8775846153846154	0.0	0.8775846153846154
2023-06-23 04:52:00	0.8832615384615385	0.0	0.8832615384615385
2023-06-23 04:53:00	0.8889384615384616	0.0	0.8889384615384616
2023-06-23 04:54:00	0.8946153846153846	0.0	0.8946153846153846
2023-06-23 04:55:00	0.9002923076923077	0.0	0.9002923076923077
2023-06-23 04:56:00	0.9059692307692309	0.0	0.9059692307692309
2023-06-23 04:57:00	0.9116461538461539	0.0	0.9116461538461539
2023-06-23 04:58:00	0.9173230769230769	0.0	0.9173230769230769
2023-06-23 04:59:00	0.923	0.0	0.923
2023-06-23 05:00:00	0.9258769230769232	0.0	0.9258769230769232
2023-06-23 05:01:00	0.9287538461538462	0.0	0.9287538461538462
2023-06-23 05:02:00	0.9316307692307693	0.0	0.9316307692307693
2023-06-23 05:03:00	0.9345076923076924	0.0	0.9345076923076924
2023-06-23 05:04:00	0.9373846153846155	0.0	0.9373846153846155
2023-06-23 05:05:00	0.9402615384615385	0.0	0.9402615384615385
2023-06-23 05:06:00	0.9431384615384616	0.0	0.9431384615384616
2023-06-23 05:07:00	0.9460153846153847	0.0	0.9460153846153847
2023-06-23 05:08:00	0.9488923076923077	0.0	0.9488923076923077
2023-06-23 05:09:00	0.9517692307692308	0.0	0.9517692307692308
2023-06-23 05:10:00	0.9546461538461539	0.0	0.9546461538461539
2023-06-23 05:11:00	0.9575230769230769	0.0	0.9575230769230769
2023-06-23 05:12:00	0.9604	0.0	0.9604
2023-06-23 05:13:00	0.9632769230769231	0.0	0.9632769230769231
2023-06-23 05:14:00	0.9661538461538463	0.0	0.9661538461538463
2023-06-23 05:15:00	0.9690307692307693	0.0	0.9690307692307693
2023-06-23 05:16:00	0.9719076923076924	0.0	0.9719076923076924
2023-06-23 05:17:00	0.9747846153846155	0.0	0.9747846153846155
2023-06-23 05:18:00	0.9776615384615385	0.0	0.9776615384615385
2023-06-23 05:19:00	0.9805384615384616	0.0	0.9805384615384616
2023-06-23 05:20:00	0.9834153846153847	0.0	0.9834153846153847
2023-06-23 05:21:00	0.9862923076923078	0.0	0.9862923076923078
2023-06-23 05:22:00	0.9891692307692308	0.0	0.9891692307692308
2023-06-23 05:23:00	0.9920461538461539	0.0	0.9920461538461539
